1801210357	-108	16	995	2019-07-31 16:34:47
1801210357	-120	16	998	2019-07-31 16:34:50
1801210357	-108	23	1010	2019-07-31 16:34:53
1801210357	-112	27	1002	2019-07-31 16:34:56
1801210357	-116	12	1002	2019-07-31 16:35:00
1801210357	-116	12	995	2019-07-31 16:35:03
1801210357	-112	16	995	2019-07-31 16:35:06
1801210357	-108	16	995	2019-07-31 16:35:09
1801210357	-116	16	998	2019-07-31 16:35:12
1801210357	-116	23	1006	2019-07-31 16:35:15
1801210357	-112	16	998	2019-07-31 16:35:18
1801210357	-116	16	998	2019-07-31 16:35:21
1801210357	-112	20	998	2019-07-31 16:35:24
1801210357	-108	16	1002	2019-07-31 16:35:27
1801210357	-128	16	995	2019-07-31 16:35:30
1801210357	-116	20	1002	2019-07-31 16:35:33
1801210357	-108	16	1002	2019-07-31 16:35:36
1801210357	-120	20	998	2019-07-31 16:35:39
1801210357	-120	20	998	2019-07-31 16:35:42
1801210357	-116	12	1002	2019-07-31 16:35:45
1801210357	-120	16	991	2019-07-31 16:35:48
1801210357	-116	20	995	2019-07-31 16:35:51
1801210357	-116	20	998	2019-07-31 16:35:54
1801210357	-112	20	998	2019-07-31 16:35:57
1801210357	-116	20	991	2019-07-31 16:36:00
1801210357	-116	16	987	2019-07-31 16:36:03
1801210357	-120	23	1006	2019-07-31 16:36:06
1801210357	-112	16	1006	2019-07-31 16:36:10
1801210357	-108	12	1006	2019-07-31 16:36:13
1801210357	-108	20	1002	2019-07-31 16:36:16
1801210357	-112	16	1014	2019-07-31 16:36:19
1801210357	-112	8	1002	2019-07-31 16:36:22
1801210357	-116	16	991	2019-07-31 16:36:25
1801210357	-112	20	998	2019-07-31 16:36:28
1801210357	-116	16	1010	2019-07-31 16:36:31
1801210357	-116	23	1002	2019-07-31 16:36:34
1801210357	-112	12	1002	2019-07-31 16:36:37
1801210357	-112	16	998	2019-07-31 16:36:40
1801210357	-112	23	1002	2019-07-31 16:36:43
1801210357	-112	16	995	2019-07-31 16:36:46
1801210357	-112	8	1002	2019-07-31 16:36:49
1801210357	-116	16	995	2019-07-31 16:36:52
1801210357	-112	12	1002	2019-07-31 16:36:55
1801210357	-116	20	987	2019-07-31 16:36:58
1801210357	-120	16	1002	2019-07-31 16:37:01
1801210357	-112	16	991	2019-07-31 16:37:04
1801210357	-108	8	1006	2019-07-31 16:37:07
1801210357	-116	8	995	2019-07-31 16:37:10
1801210357	-124	12	1010	2019-07-31 16:37:13
1801210357	-112	20	1002	2019-07-31 16:37:16
1801210357	-116	20	998	2019-07-31 16:37:20
1801210357	-120	12	1010	2019-07-31 16:37:23
1801210357	-116	16	998	2019-07-31 16:37:26
1801210357	-116	8	1002	2019-07-31 16:37:29
1801210357	-112	16	998	2019-07-31 16:37:32
1801210357	-116	12	998	2019-07-31 16:37:35
1801210357	-108	23	995	2019-07-31 16:37:38
1801210357	-120	16	998	2019-07-31 16:37:41
1801210357	-112	20	998	2019-07-31 16:37:44
1801210357	-108	12	1002	2019-07-31 16:37:47
1801210357	-116	20	998	2019-07-31 16:37:50
1801210357	-116	16	1002	2019-07-31 16:37:53
1801210357	-120	16	991	2019-07-31 16:37:56
1801210357	-116	12	1006	2019-07-31 16:37:59
1801210357	-108	20	987	2019-07-31 16:38:02
1801210357	-112	16	1002	2019-07-31 16:38:05
1801210357	-108	20	1002	2019-07-31 16:38:08
1801210357	-112	23	1014	2019-07-31 16:38:11
1801210357	-108	23	995	2019-07-31 16:38:14
1801210357	-112	12	995	2019-07-31 16:38:17
1801210357	-120	16	991	2019-07-31 16:38:20
1801210357	-112	20	991	2019-07-31 16:38:23
1801210357	-108	16	998	2019-07-31 16:38:26
1801210357	-116	16	995	2019-07-31 16:38:30
1801210357	-112	16	1002	2019-07-31 16:38:33
1801210357	-116	20	998	2019-07-31 16:38:36
1801210357	-108	16	998	2019-07-31 16:38:39
1801210357	-112	20	995	2019-07-31 16:38:42
1801210357	-116	16	995	2019-07-31 16:38:45
1801210357	-112	12	995	2019-07-31 16:38:48
1801210357	-112	16	998	2019-07-31 16:38:51
1801210357	-108	20	995	2019-07-31 16:38:54
1801210357	-112	16	995	2019-07-31 16:38:57
1801210357	-112	20	998	2019-07-31 16:39:00
1801210357	-112	20	1010	2019-07-31 16:39:03
1801210357	-112	20	998	2019-07-31 16:39:06
1801210357	-112	16	1002	2019-07-31 16:39:09
1801210357	-116	16	998	2019-07-31 16:39:12
1801210357	-112	16	995	2019-07-31 16:39:15
1801210357	-108	20	1002	2019-07-31 16:39:18
1801210357	-112	12	991	2019-07-31 16:39:21
1801210357	-116	16	998	2019-07-31 16:39:24
1801210357	-116	16	987	2019-07-31 16:39:27
1801210357	-112	16	995	2019-07-31 16:39:30
